"Wikidata.ID","X","Name.der.Institution","Ort","Einrichtungsart","OA.Webseite.der.Institution","OA.Beauftragte.r","OA.Policy","OA.Leitlinie","Berliner.Erklärung","OA2020","bool_OA_Website","bool_OA_Beauftragte","bool_OA.Policy","bool_OA.Leitlinie","bool_Repositorium.URL","bool_Berliner.Erklärung","bool_OA2020","X1","score","OpenScore","OpenScore_institution"
"Q1622129","Bayern","Hochschule Neu-Ulm","Neu-Ulm","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q1622145","Bayern","Hochschule Weihenstephan-Triesdorf","Freising","Hochschule","www.hswt.de/forschung/forschungseinrichtungen/zfw/open-access-publikationsfonds.html",NA,"nein",NA,"nein","nein",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"14.29%",14.2857142857143,14.2857142857143
NA,"Bayern","Institut für Arbeitsmarkt- und Berufsforschung der Bundesagentur für Arbeit (BA)","Nürnberg","Ressortforschung","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q1632429","Bayern","Katholische Stiftungshochschule München","München","Hochschule",NA,NA,NA,NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q1346417","Bayern","Hochschule Macromedia","München","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q1311824","Bayern","Munich Business School GmbH","München","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
NA,"Bayern","Ostbayerisch-Technische-Hochschule Amberg-Weiden","Amberg","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q982435","Bayern","Ostbayerisch-Technische-Hochschule Regensburg","Regensburg","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"14.29%",14.2857142857143,14.2857142857143
NA,"Bayern","Institut für Radiobiologie der Bundeswehr München","München","Ressortforschung","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q833743","Bayern","Hochschule für Angewandte Sprachen SDI München","München","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q1523703","Bayern","Technische Hochschule Aschaffenburg","Aschaffenburg","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"14.29%",14.2857142857143,14.2857142857143
"Q468553","Bayern","Technische Hochschule Deggendorf","Deggendorf","Hochschule",NA,NA,"ja",NA,"nein","nein",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,"14.29%",14.2857142857143,14.2857142857143
"Q1503440","Bayern","Technische Hochschule Nürnberg Georg Simon Ohm","Nürnberg","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"14.29%",14.2857142857143,14.2857142857143
"Q263537","Bayern","Technische Hochschule Rosenheim","Rosenheim","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"14.29%",14.2857142857143,14.2857142857143
"Q1622111","Bayern","Technische Hochschule Ingolstadt","Ingolstadt","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"14.29%",14.2857142857143,14.2857142857143
"Q56187114","Bayern","Technische Universität Nürnberg","Nürnberg","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q283099","Bayern","Universität der Bundeswehr München",NA,"Universität","ub.hsu-hh.de/open-access-publikationsfonds-der-hsu-unibw-h/",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,"42.86%",42.8571428571429,42.8571428571429
"Q657167","Bayern","Hochschule für Musik und Theater München","München","Hochschule","www.hmtm-hannover.de/de/studium/hochschulbibliothek/open-access/",NA,"nein",NA,"nein","nein",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"28.57%",28.5714285714286,28.5714285714286
"Q1532259","Bayern","Wilhelm Löhe Hochschule (WLH)","Fürth","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q40025","Bayern","Friedrich-Alexander-Universität Erlangen-Nürnberg","Erlangen","Universität","ub.fau.de/haeufig-gestellte-fragen-faq/open-access/",NA,"ja",NA,"ja","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,4,"57.14%",57.1428571428571,57.1428571428571
"Q157808","Bayern","Technische Universität München (TUM)","München","Universität","www.ub.tum.de/open-access",NA,"ja",NA,"ja","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,4,"57.14%",57.1428571428571,57.1428571428571
"Q707272","Bayern","Otto-Friedrich-Universität Bamberg","Bamberg","Universität","www.uni-bamberg.de/ub/forschen-und-publizieren/open-access-publizieren/","Dr. Fabian Franke","ja",NA,"ja","nein",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,5,"71.43%",71.4285714285714,71.4285714285714
"Q574571","Bayern","Universität Regensburg","Regensburg","Universität","oa.uni-regensburg.de/","Dr. Gernot Deinzer","ja",NA,"ja","nein",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,5,"71.43%",71.4285714285714,71.4285714285714
"Q161976","Bayern","Universität Würzburg","Würzburg","Universität","www.bibliothek.uni-wuerzburg.de/forschen-publizieren/open-access/","Kristina Hanig","ja",NA,"ja","nein",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,5,"71.43%",71.4285714285714,71.4285714285714
"Q765928","Bayern","Augustana-Hochschule","Neuendettelsau","Universität","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q881849","Bayern","Hochschule für Philosophie München","München","Universität",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q315161","Bayern","Katholische Universität Eichstätt-Ingolstadt","Eichstätt","Universität","www.ku.de/bibliothek/forschen-und-publizieren/open-access",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,"42.86%",42.8571428571429,42.8571428571429
"Q616905","Bayern","Universität Augsburg","Augsburg","Universität","www.uni-augsburg.de/de/organisation/bibliothek/publizieren-zitieren-archivieren/open-access/",NA,"nein",NA,"nein","nein",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"28.57%",28.5714285714286,28.5714285714286
"Q702482","Bayern","Universität Bayreuth","Bayreuth","Universität","www.ub.uni-bayreuth.de/de/digitale_bibliothek/open_access/index.html","Clemens Engelhardt","ja",NA,"nein","nein",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4,"57.14%",57.1428571428571,57.1428571428571
"Q55044","Bayern","Ludwig-Maximilians-Universität München (LMU)","München","Universität","epub.ub.uni-muenchen.de/",NA,"nein",NA,"nein","nein",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"28.57%",28.5714285714286,28.5714285714286
"Q704468","Bayern","Universität Passau","Passau","Universität","www.ub.uni-passau.de/publizieren/open-access/",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,"42.86%",42.8571428571429,42.8571428571429
"Q1452018","Berlin","Fraunhofer-Institut für Offene Kommunikationssysteme (FOKUS)","Berlin","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,5,"71.43%",71.4285714285714,71.4285714285714
"Q1452019","Berlin","Fraunhofer-Institut für Nachrichtentechnik, Heinrich-Hertz-Institut (HHI)","Berlin","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,5,"71.43%",71.4285714285714,71.4285714285714
"Q1452026","Berlin","Fraunhofer-Institut für Produktionsanlagen und Konstruktionstechnik (IPK)","Berlin","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,5,"71.43%",71.4285714285714,71.4285714285714
"Q1452049","Berlin","Fraunhofer-Institut für Zuverlässigkeit und Mikrointegration (IZM)","Berlin","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,5,"71.43%",71.4285714285714,71.4285714285714
"Q90571165","Berlin","Fraunhofer-Verbund Mikroelektronik","Berlin","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,5,"71.43%",71.4285714285714,71.4285714285714
"Q1912019","Berlin","Max-Delbrück-Centrum für Molekulare Medizin (MDC) in der Helmholtz-Gemeinschaft","Berlin","Forschungsorganisation: Helmholtz-Gemeinschaft","https://www.mdc-berlin.de/de/bibliothek#t-openscience",NA,"nein","https://gfzpublic.gfz-potsdam.de/pubman/item/item_5004288","ja","ja",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,5,"71.43%",71.4285714285714,71.4285714285714
"Q314578","Berlin","Helmholtz-Zentrum Berlin für Materialien und Energie GmbH (HZB)","Berlin","Forschungsorganisation: Helmholtz-Gemeinschaft","www.helmholtz-berlin.de/zentrum/locations/bibliothek/themen/openaccessgenerell/intern_de.html","Dr. Andreas Tomiak","nein","https://gfzpublic.gfz-potsdam.de/pubman/item/item_5004288","ja, als HGF","ja",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,6,"85.71%",85.7142857142857,85.7142857142857
"Q155228","Berlin","Deutsches Institut für Wirtschaftsforschung (DIW)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,"57.14%",57.1428571428571,57.1428571428571
"Q1205927","Berlin","Deutsches Rheuma-Forschungszentrum Berlin (DRFZ)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,"57.14%",57.1428571428571,57.1428571428571
"Q1405041","Berlin","Ferdinand-Braun-Institut gGmbH, Leibniz-Institut für Höchstfrequenztechnik (FBH)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"nein",NA,"ja, als WGL","ja, als WGL",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,"42.86%",42.8571428571429,42.8571428571429
"Q1813732","Berlin","Leibniz-Institut für Gewässerökologie und Binnenfischerei (IGB)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.igb-berlin.de/bibliothek",NA,"ja",NA,"ja, als WGL","ja, als WGL",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5,"71.43%",71.4285714285714,71.4285714285714
"Q1813738","Berlin","Leibniz-Institut für Kristallzüchtung (IKZ)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,"57.14%",57.1428571428571,57.1428571428571
"Q1813770","Berlin","Leibniz-Institut für Zoo- und Wildtierforschung (IZW)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.izw-berlin.de/de/bibliothek.html",NA,"ja",NA,"ja, als WGL","ja, als WGL",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5,"71.43%",71.4285714285714,71.4285714285714
"Q1813742","Berlin","Leibniz-Forschungsinstitut für Molekulare Pharmakologie (FMP)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.leibniz-gemeinschaft.de/forschung/open-science-und-digitalisierung/open-access.html",NA,"ja",NA,"ja, als WGL","ja, als WGL",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5,"71.43%",71.4285714285714,71.4285714285714
"Q680090","Berlin","Leibniz-Gemeinschaft","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.leibniz-gemeinschaft.de/forschung/open-science-und-digitalisierung/open-access.html",NA,"ja",NA,"ja, als WGL","ja, als WGL",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5,"71.43%",71.4285714285714,71.4285714285714
"Q19819891","Berlin","Leibniz-Zentrum Allgemeine Sprachwissenschaft (ZAS)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.leibniz-zas.de/de/service-transfer/bibliothek/open-access-am-zas",NA,"ja",NA,"ja, als WGL","ja, als WGL",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5,"71.43%",71.4285714285714,71.4285714285714
"Q1912011","Berlin","Max-Born-Institut für Nichtlineare Optik und Kurzzeitspektroskopie (MBI)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,"57.14%",57.1428571428571,57.1428571428571
"Q233098","Berlin","Museum für Naturkunde - Leibniz-Institut für Evolutions- und Biodiversitätsforschung (MfN)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"nein","https://www.museumfuernaturkunde.berlin/de/ueber/neuigkeiten/open-access-leitlinie-verabschiedet","ja, als WGL","ja, als WGL",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4,"57.14%",57.1428571428571,57.1428571428571
"Q2058481","Berlin","Paul-Drude-Institut für Festkörperelektronik (PDI)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,"57.14%",57.1428571428571,57.1428571428571
"Q2555215","Berlin","Weierstraß-Institut für Angewandte Analysis und Stochastik (WIAS)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.wias-berlin.de/services/library/index.jsp?lang=0",NA,"nein",NA,"ja, als WGL","ja, als WGL",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,4,"57.14%",57.1428571428571,57.1428571428571
"Q475602","Berlin","Wissenschaftszentrum Berlin für Sozialforschung gGmbH (WZB)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.wzb.eu/de/literatur-daten/bereiche/open-access","Alessandro Blasetti","ja",NA,"ja, als WGL","ja, als WGL",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,"85.71%",85.7142857142857,85.7142857142857
"Q191229","Berlin","Leibniz-Zentrum für Literatur- und Kulturforschung","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.zfl-berlin.org/zfl-open-access.html","Dr. Gwendolin Engels","ja",NA,"ja, als WGL","ja, als WGL",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,"85.71%",85.7142857142857,85.7142857142857
"Q5062518","Berlin","Leibniz-Zentrum Moderner Orient (ZMO)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,"57.14%",57.1428571428571,57.1428571428571
NA,"Berlin","Leibniz-Verbund Biodiversität","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"nein","nein",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,"14.29%",14.2857142857143,14.2857142857143
"Q514590","Berlin","Fritz-Haber-Institut der Max-Planck-Gesellschaft (FHI)","Berlin","Forschungsorganisation: Max-Planck-Gesellschaft","www.fhi.mpg.de/112742/open-access","Uta Siebeky","ja, als MPG",NA,"ja, als MPG","ja, als MPG",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,"85.71%",85.7142857142857,85.7142857142857
"Q1721667","Berlin","Max-Planck-Institut für molekulare Genetik (MPIMG)","Berlin","Forschungsorganisation: Max-Planck-Gesellschaft","www.molgen.mpg.de/107364/Open_Access",NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5,"71.43%",71.4285714285714,71.4285714285714
"Q772059","Berlin","Max-Planck-Institut für Bildungsforschung","Berlin","Forschungsorganisation: Max-Planck-Gesellschaft","www.mpib-berlin.mpg.de/open-access-am-mpib",NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5,"71.43%",71.4285714285714,71.4285714285714
"Q1667439","Berlin","Max-Planck-Institut für Infektionsbiologie","Berlin","Forschungsorganisation: Max-Planck-Gesellschaft",NA,NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,"57.14%",57.1428571428571,57.1428571428571
"Q318118","Berlin","Max-Planck-Institut für Wissenschaftsgeschichte (MPIWG)","Berlin","Forschungsorganisation: Max-Planck-Gesellschaft","www.mpiwg-berlin.mpg.de/de/open-access",NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5,"71.43%",71.4285714285714,71.4285714285714
"Q77084747","Berlin","Max-Planck-Forschungsstelle für die Wissenschaft der Pathogene","Berlin","Forschungsorganisation: Max-Planck-Gesellschaft","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
NA,"Berlin","Forschungsgruppe Soziale Neurowissenschaften","Berlin","Forschungsorganisation: Max-Planck-Gesellschaft","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q851413","Berlin","Beuth Hochschule für Technik Berlin","Berlin","Hochschule",NA,"Prof. Dr. Sebastian von Klinski (kommissarisch)","nein",NA,"ja","nein",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"28.57%",28.5714285714286,28.5714285714286
"Q695302","Berlin","Deutsches Archäologisches Institut (DAI)","Berlin","Ressortforschung","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","ja","nein",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,"14.29%",14.2857142857143,14.2857142857143
"Q895796","Berlin","Hochschule für Schauspielkunst Ernst Busch","Berlin","Hochschule","www.hfs-berlin.de/studium/studium/open-access/#:~:text=Seit%202018%20besch%C3%A4ftigt%20die%20Hochschule,des%20Themenkomplexes%20im%20k%C3%BCnstlerischen%20Bereich.#:~:text=Seit%202018%20besch%C3%A4ftigt%20die%20Hochschule,des%20Themenkomplexes%20im%20k%C3%BCnstlerischen%20Bereich.","Anna Wilde","ja",NA,"ja","nein",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4,"57.14%",57.1428571428571,57.1428571428571
"Q875138","Berlin","Hochschule für Technik und Wirtschaft Berlin","Berlin","Hochschule","bibliothek.htw-berlin.de/literatur-suchen/open-access-publikationen/","Prof. Dr. Horst Schulte","nicht veröffentlicht",NA,"ja","nein",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,5,"71.43%",71.4285714285714,71.4285714285714
"Q464443","Berlin","Hochschule für Wirtschaft und Recht","Berlin","Hochschule","www.hwr-berlin.de/hwr-berlin/serviceeinrichtungen/bibliotheken/open-access/",NA,"ja",NA,"ja","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,4,"57.14%",57.1428571428571,57.1428571428571
"Q1736348","Berlin","Katholische Hochschule für Sozialwesen Berlin (KHSB)","Berlin","Hochschule",NA,NA,"nein",NA,"ja","nein",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,"28.57%",28.5714285714286,28.5714285714286
"Q542252","Berlin","Stiftung Wissenschaft und Politik (SWP) - Deutsches Institut für Internationale Politik und Sicherheit","Berlin","Ressortforschung","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","ja","nein",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,"14.29%",14.2857142857143,14.2857142857143
"Q55038","Berlin","Universität der Künste Berlin","Berlin","Universität","www.udk-berlin.de/service/universitaetsbibliothek/wir-ueber-uns/open-access-an-der-udk/","Ariane Jeßulat","ja",NA,"ja","nein",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,5,"71.43%",71.4285714285714,71.4285714285714
"Q40387612","Berlin","CODE University of Applied Sciences","Berlin","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q66587451","Berlin","DBU Digital Business University of Applied Sciences","Berlin","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q904943","Berlin","Touro College Berlin","Berlin","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q17122136","Berlin","Akkon-Hochschule für Humanwissenschaften Berlin","Berlin","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q2646956","Berlin","Alice Salomon Hochschule Berlin","Berlin","Hochschule","www.ash-berlin.eu/studium/einrichtungen-fuer-studierende/bibliothek/open-access/","Oliver Roth (kommissarisch)","nein",NA,"nein","nein",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,"42.86%",42.8571428571429,42.8571428571429
"Q466748","Berlin","Bundesakademie für Sicherheitspolitik","Berlin","Ressortforschung","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q1005540","Berlin","Bundesanstalt für Materialforschung und -prüfung (BAM)","Berlin","Ressortforschung","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q18356619","Berlin","Barenboim-Said Akademie","Berlin","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q15793043","Berlin","Bundesamt für die Sicherheit der nuklearen Entsorgung (BASE)","Berlin","Ressortforschung","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q21040611","Berlin","BAU Berlin International University of Applied Sciences","Berlin","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q812777","Berlin","bbw Hochschule - University of Applied Sciences Berlin","Berlin","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q666828","Berlin","Bard College Berlin","Berlin","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
NA,"Berlin","Berlin School of Business and Innovation (BSBI)","Berlin","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q1006223","Berlin","Bundesinstitut für Risikobewertung (BfR)","Berlin","Ressortforschung","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q1017599","Berlin","BSP Business School Berlin","Berlin","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q1183724","Berlin","DEKRA Hochschule für Medien","Berlin","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q1200666","Berlin","design akademie berlin - SRH Hochschule für Kommunikation und Design","Berlin","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q1622185","Berlin","DHGS Deutsche Hochschule für Gesundheit und Sport","Berlin","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q1206114","Berlin","Deutsches Zentrum für Altersfragen (DZA)","Berlin","Ressortforschung","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
